Month,Day,AC System Output (kW)
8,1,0.08498
8,1,0.03769
8,1,0.079998
8,1,0.064267
8,1,0.010454
8,1,0
8,1,0
8,1,0
8,2,0
8,2,0
8,2,0
8,2,0
8,2,0
8,2,0
8,2,0.022556
8,2,0.008363
8,2,0.016873
8,2,0.018053
8,2,0.023053
8,2,0.059624
8,2,0.098111
8,2,0.157693
8,2,0.451692
8,2,0.109559
8,2,0.160514
8,2,0.425258
8,2,0.108272
8,2,0.061953
8,2,0.00114
8,2,0
8,2,0
8,2,0
8,3,0
8,3,0
8,3,0
8,3,0
8,3,0
8,3,0
8,3,0.000588
8,3,0.0129
8,3,0.030044
8,3,0.250455
8,3,0.298961
8,3,0.431516
8,3,0.25469
8,3,0.325887
8,3,0.283867
8,3,0.184779
8,3,0.134447
8,3,0.096949
8,3,0.032075
8,3,0.040884
8,3,0
8,3,0
8,3,0
8,3,0
8,4,0
8,4,0
8,4,0
8,4,0
8,4,0
8,4,0
8,4,0.005389
8,4,0.053119
8,4,0.012276
8,4,0.041259
8,4,0.020976
8,4,0.07188
8,4,0.063726
8,4,0.105246
8,4,0.201359
8,4,0.183025
8,4,0.250483
8,4,0.241541
8,4,0.050547
8,4,0.05995
8,4,0.020719
8,4,0
8,4,0
8,4,0
8,5,0
8,5,0
8,5,0
8,5,0
8,5,0
8,5,0
8,5,0.018327
8,5,0.014786
8,5,0.004489
8,5,0.016005
8,5,0.045015
8,5,0.055536
8,5,0.134774
8,5,0.108376
8,5,0.233837
8,5,0.055305
8,5,0.016447
8,5,0.016011
8,5,0.13377
8,5,0.059956
8,5,0.016747
8,5,0
8,5,0
8,5,0
8,6,0
8,6,0
8,6,0
8,6,0
8,6,0
8,6,0
8,6,0.001179
8,6,0.062573
8,6,0.248117
8,6,0.445621
8,6,0.602153
8,6,0.464764
8,6,0.232136
8,6,0.382493
8,6,0.112186
8,6,0.04023
8,6,0.076015
8,6,0.060709
8,6,0.169452
8,6,0.055468
8,6,0.014896
8,6,0
8,6,0
8,6,0
8,7,0
8,7,0
8,7,0
8,7,0
8,7,0
8,7,0
8,7,0.012219
8,7,0.058801
8,7,0.247732
8,7,0.442675
8,7,0.594445
8,7,0.589922
8,7,0.538257
8,7,0.593292
8,7,0.389326
8,7,0.459297
8,7,0.320012
8,7,0.200488
8,7,0.197171
8,7,0.054441
8,7,0.014353
8,7,0
8,7,0
8,7,0
8,8,0
8,8,0
8,8,0
8,8,0
8,8,0
8,8,0
8,8,0.016005
8,8,0.061009
8,8,0.235859
8,8,0.427307
8,8,0.579669
8,8,0.46037
8,8,0.757858
8,8,0.404242
8,8,0.267536
8,8,0.375634
8,8,0.220762
8,8,0.291052
8,8,0.187887
8,8,0.05831
8,8,0.014852
8,8,0
8,8,0
8,8,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0.01303
8,9,0.045721
8,9,0.124376
8,9,0.273265
8,9,0.490056
8,9,0.603274
8,9,0.719949
8,9,0.660477
8,9,0.579032
8,9,0.508184
8,9,0.39857
8,9,0.313343
8,9,0.210494
8,9,0.054702
8,9,0.014451
8,9,0
8,9,0
8,9,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0.014347
8,10,0.054931
8,10,0.166178
8,10,0.40689
8,10,0.066762
8,10,0.562955
8,10,0.599459
8,10,0.719891
8,10,0.700047
8,10,0.563248
8,10,0.485309
8,10,0.377731
8,10,0.172341
8,10,0.048688
8,10,0.012635
8,10,0
8,10,0
8,10,0
8,11,0
8,11,0
8,11,0
8,11,0
8,11,0
8,11,0
8,11,0.014858
8,11,0.054517
8,11,0.137179
8,11,0.185228
8,11,0.383996
8,11,0.486332
8,11,0.459583
8,11,0.410837
8,11,0.302909
8,11,0.377859
8,11,0.24236
8,11,0.16389
8,11,0.117086
8,11,0.043145
8,11,0.010472
8,11,0
8,11,0
8,11,0
8,12,0
8,12,0
8,12,0
8,12,0
8,12,0
8,12,0
8,12,0.002437
8,12,0.01139
8,12,0.056654
8,12,0.069268
8,12,0.206484
8,12,0.375638
8,12,0.420725
8,12,0.73025
8,12,0.707661
8,12,0.641445
8,12,0.536928
8,12,0.393927
8,12,0.208211
8,12,0.045021
8,12,0.009507
8,12,0
8,12,0
8,12,0
8,13,0
8,13,0
8,13,0
8,13,0
8,13,0
8,13,0
8,13,0.01009
8,13,0.050373
8,13,0.220827
8,13,0.403952
8,13,0.546287
8,13,0.64931
8,13,0.56651
8,13,0.407566
8,13,0.445985
8,13,0.418781
8,13,0.473476
8,13,0.208674
8,13,0.051666
8,13,0.002989
8,13,0
8,13,0
8,13,0
8,13,0
8,14,0
8,14,0
8,14,0
8,14,0
8,14,0
8,14,0
8,14,0.008845
8,14,0.005823
8,14,0.007148
8,14,0.046508
8,14,0.081582
8,14,0.221404
8,14,0.323805
8,14,0.107993
8,14,0.132526
8,14,0.121144
8,14,0.081525
8,14,0.04035
8,14,0.05543
8,14,0.039263
8,14,0.00807
8,14,0
8,14,0
8,14,0
8,15,0
8,15,0
8,15,0
8,15,0
8,15,0
8,15,0
8,15,0
8,15,0.003903
8,15,0.134324
8,15,0.082424
8,15,0.056205
8,15,0.055613
8,15,0.050745
8,15,0.207285
8,15,0.153005
8,15,0.042662
8,15,0.041549
8,15,0.047926
8,15,0.024092
8,15,0.036939
8,15,0.003905
8,15,0
8,15,0
8,15,0
8,16,0
8,16,0
8,16,0
8,16,0
8,16,0
8,16,0
8,16,0.007387
8,16,0.049062
8,16,0.228227
8,16,0.115533
8,16,0.146089
8,16,0.667717
8,16,0.724007
8,16,0.745106
8,16,0.722525
8,16,0.652783
8,16,0.543884
8,16,0.394232
8,16,0.20184
8,16,0.03886
8,16,0.004175
8,16,0
8,16,0
8,16,0
8,17,0
8,17,0
8,17,0
8,17,0
8,17,0
8,17,0
8,17,0.005631
8,17,0.047225
8,17,0.230059
8,17,0.430596
8,17,0.407041
8,17,0.312699
8,17,0.544147
8,17,0.646862
8,17,0.648513
8,17,0.584112
8,17,0.508483
8,17,0.196362
8,17,0.114461
8,17,0.038669
8,17,0.003528
8,17,0
8,17,0
8,17,0
8,18,0
8,18,0
8,18,0
8,18,0
8,18,0
8,18,0
8,18,0
8,18,0.030425
8,18,0.010405
8,18,0.089571
8,18,0.110022
8,18,0.091446
8,18,0.12259
8,18,0.062952
8,18,0.119036
8,18,0.20337
8,18,0.390005
8,18,0.063574
8,18,0.111254
8,18,0.038774
8,18,0.003432
8,18,0
8,18,0
8,18,0
8,19,0
8,19,0
8,19,0
8,19,0
8,19,0
8,19,0
8,19,0.00424
8,19,0.044747
8,19,0
8,19,0.000723
8,19,0.031767
8,19,0.110785
8,19,0.101352
8,19,0.089443
8,19,0.052393
8,19,0.198107
8,19,0.202164
8,19,0.204192
8,19,0.182334
8,19,0.037889
8,19,0.002416
8,19,0
8,19,0
8,19,0
8,20,0
8,20,0
8,20,0
8,20,0
8,20,0
8,20,0
8,20,0.002134
8,20,0.037668
8,20,0.128644
8,20,0.093867
8,20,0.176479
8,20,0.314004
8,20,0.539845
8,20,0.433637
8,20,0.280582
8,20,0.346404
8,20,0.345183
8,20,0.209863
8,20,0.013437
8,20,0.002475
8,20,0
8,20,0
8,20,0
8,20,0
8,21,0
8,21,0
8,21,0
8,21,0
8,21,0
8,21,0
8,21,0
8,21,0.014722
8,21,0.011047
8,21,0.029948
8,21,0.057844
8,21,0.084154
8,21,0.079849
8,21,0.076897
8,21,0.095004
8,21,0.124445
8,21,0.293603
8,21,0.155518
8,21,0.030746
8,21,0.033128
8,21,0
8,21,0
8,21,0
8,21,0
8,22,0
8,22,0
8,22,0
8,22,0
8,22,0
8,22,0
8,22,0.00314
8,22,0.042496
8,22,0.01566
8,22,0.044534
8,22,0.038618
8,22,0.043573
8,22,0.052142
8,22,0.028688
8,22,0.090271
8,22,0.06389
8,22,0.210323
8,22,0.054444
8,22,0.011555
8,22,0
8,22,0
8,22,0
8,22,0
8,22,0
8,23,0
8,23,0
8,23,0
8,23,0
8,23,0
8,23,0
8,23,0
8,23,0.014097
8,23,0.113484
8,23,0.126619
8,23,0.188532
8,23,0.339546
8,23,0.459979
8,23,0.479662
8,23,0.377559
8,23,0.233223
8,23,0.090478
8,23,0.071432
8,23,0.030792
8,23,0.027384
8,23,0
8,23,0
8,23,0
8,23,0
8,24,0
8,24,0
8,24,0
8,24,0
8,24,0
8,24,0
8,24,0
8,24,0
8,24,0.003336
8,24,0.144016
8,24,0.087087
8,24,0.316337
8,24,0.501843
8,24,0.439075
8,24,0.116979
8,24,0.494374
8,24,0.11657
8,24,0.021004
8,24,0.115659
8,24,0.029304
8,24,0.00028
8,24,0
8,24,0
8,24,0
8,25,0
8,25,0
8,25,0
8,25,0
8,25,0
8,25,0
8,25,0.001999
8,25,0.005693
8,25,0.009087
8,25,0.089446
8,25,0.10683
8,25,0.152059
8,25,0.166421
8,25,0.403191
8,25,0.383661
8,25,0.591308
8,25,0.156632
8,25,0.003732
8,25,0.026945
8,25,0.029242
8,25,0
8,25,0
8,25,0
8,25,0
8,26,0
8,26,0
8,26,0
8,26,0
8,26,0
8,26,0
8,26,0.002027
8,26,0.029921
8,26,0.210363
8,26,0.409698
8,26,0.570075
8,26,0.685323
8,26,0.755997
8,26,0.777509
8,26,0.74938
8,26,0.67237
8,26,0.524888
8,26,0.350345
8,26,0.055733
8,26,0.024635
8,26,0
8,26,0
8,26,0
8,26,0
8,27,0
8,27,0
8,27,0
8,27,0
8,27,0
8,27,0
8,27,0.001584
8,27,0.036338
8,27,0.186637
8,27,0.34779
8,27,0.488787
8,27,0.553305
8,27,0.422999
8,27,0.636615
8,27,0.64601
8,27,0.528887
8,27,0.409612
8,27,0.271531
8,27,0.112917
8,27,0.006563
8,27,0
8,27,0
8,27,0
8,27,0
8,28,0
8,28,0
8,28,0
8,28,0
8,28,0
8,28,0
8,28,0.000756
8,28,0.037853
8,28,0.204879
8,28,0.399306
8,28,0.550339
8,28,0.657057
8,28,0.722912
8,28,0.741934
8,28,0.717447
8,28,0.643253
8,28,0.529061
8,28,0.367253
8,28,0.167182
8,28,0.019318
8,28,0
8,28,0
8,28,0
8,28,0
8,29,0
8,29,0
8,29,0
8,29,0
8,29,0
8,29,0
8,29,0
8,29,0.035592
8,29,0.205896
8,29,0.407255
8,29,0.419917
8,29,0.52506
8,29,0.579269
8,29,0.350285
8,29,0.515284
8,29,0.454223
8,29,0.523501
8,29,0.359668
8,29,0.161236
8,29,0.020347
8,29,0
8,29,0
8,29,0
8,29,0
8,30,0
8,30,0
8,30,0
8,30,0
8,30,0
8,30,0
8,30,0
8,30,0.036388
8,30,0.201123
8,30,0.396661
8,30,0.551863
8,30,0.068151
8,30,0.075431
8,30,0.178654
8,30,0.105905
8,30,0.527788
8,30,0.435821
8,30,0.35457
8,30,0.156854
8,30,0.020394
8,30,0
8,30,0
8,30,0
8,30,0
8,31,0
8,31,0
8,31,0
8,31,0
8,31,0
8,31,0
8,31,0
8,31,0.034274
8,31,0.198124
8,31,0.390875
8,31,0.540266
8,31,0.459336
8,31,0.505852
8,31,0.465236
8,31,0.210936
8,31,0.220915
8,31,0.194103
8,31,0.066929
8,31,0.016214
8,31,0.007914
8,31,0
8,31,0
8,31,0
8,31,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0.015709
9,1,0.075749
9,1,0.066786
9,1,0.083558
9,1,0.176206
9,1,0.102663
9,1,0.092747
9,1,0.409267
9,1,0.047852
9,1,0.006228
9,1,0.070192
9,1,0.110914
9,1,0.014193
9,1,0
9,1,0
9,1,0
9,1,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0.011244
9,2,0.036319
9,2,0.042983
9,2,0.186626
9,2,0.203111
9,2,0.049083
9,2,0.093616
9,2,0.157005
9,2,0.015656
9,2,0.02317
9,2,0.017966
9,2,0.011899
9,2,0.0033
9,2,0
9,2,0
9,2,0
9,2,0
9,3,0
9,3,0
9,3,0
9,3,0
9,3,0
9,3,0
9,3,0
9,3,0.006267
9,3,0.006692
9,3,0.013969
9,3,0.036091
9,3,0.032388
9,3,0.043709
9,3,0.042931
9,3,0.05664
9,3,0.045096
9,3,0.048819
9,3,0.008524
9,3,0.047077
9,3,0.007641
9,3,0
9,3,0
9,3,0
9,3,0
9,4,0
9,4,0
9,4,0
9,4,0
9,4,0
9,4,0
9,4,0
9,4,0.02479
9,4,0.096527
9,4,0.191673
9,4,0.436655
9,4,0.706011
9,4,0.231826
9,4,0.673864
9,4,0.708259
9,4,0.471731
9,4,0.534311
9,4,0.365563
9,4,0.15213
9,4,0.010436
9,4,0
9,4,0
9,4,0
9,4,0
9,5,0
9,5,0
9,5,0
9,5,0
9,5,0
9,5,0
9,5,0
9,5,0.030495
9,5,0.20924
9,5,0.421066
9,5,0.508824
9,5,0.662032
9,5,0.606706
9,5,0.521802
9,5,0.394642
9,5,0.292525
9,5,0.188281
9,5,0.084217
9,5,0.027043
9,5,0.005741
9,5,0
9,5,0
9,5,0
9,5,0
9,6,0
9,6,0
9,6,0
9,6,0
9,6,0
9,6,0
9,6,0
9,6,0.00406
9,6,0.005189
9,6,0.020957
9,6,0.026763
9,6,0.032644
9,6,0.053344
9,6,0.00503
9,6,0.298089
9,6,0.023945
9,6,0.005762
9,6,0.011611
9,6,0.017982
9,6,0.004021
9,6,0
9,6,0
9,6,0
9,6,0
9,7,0
9,7,0
9,7,0
9,7,0
9,7,0
9,7,0
9,7,0
9,7,0.021522
9,7,0.182034
9,7,0.151555
9,7,0.157382
9,7,0.194027
9,7,0.245488
9,7,0.16751
9,7,0.088665
9,7,0.014001
9,7,0.106294
9,7,0.1175
9,7,0.029862
9,7,0.003294
9,7,0
9,7,0
9,7,0
9,7,0
9,8,0
9,8,0
9,8,0
9,8,0
9,8,0
9,8,0
9,8,0
9,8,0.008645
9,8,0.171187
9,8,0.22031
9,8,0.306963
9,8,0.235571
9,8,0.087355
9,8,0.317419
9,8,0.099892
9,8,0.235983
9,8,0.201135
9,8,0.056472
9,8,0.027729
9,8,0
9,8,0
9,8,0
9,8,0
9,8,0
9,9,0
9,9,0
9,9,0
9,9,0
9,9,0
9,9,0
9,9,0
9,9,0.023964
9,9,0.198182
9,9,0.412693
9,9,0.578788
9,9,0.698699
9,9,0.662271
9,9,0.734385
9,9,0.67192
9,9,0.20502
9,9,0.243235
9,9,0.227344
9,9,0.118554
9,9,0.003407
9,9,0
9,9,0
9,9,0
9,9,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0.023316
9,10,0.202512
9,10,0.421788
9,10,0.585515
9,10,0.704847
9,10,0.773939
9,10,0.789914
9,10,0.752872
9,10,0.661296
9,10,0.52297
9,10,0.342085
9,10,0.126702
9,10,0.003281
9,10,0
9,10,0
9,10,0
9,10,0
9,11,0
9,11,0
9,11,0
9,11,0
9,11,0
9,11,0
9,11,0
9,11,0.018221
9,11,0.187502
9,11,0.406526
9,11,0.56086
9,11,0.667654
9,11,0.722693
9,11,0.600335
9,11,0.542868
9,11,0.539595
9,11,0.421025
9,11,0.284301
9,11,0.057341
9,11,0.00115
9,11,0
9,11,0
9,11,0
9,11,0
9,12,0
9,12,0
9,12,0
9,12,0
9,12,0
9,12,0
9,12,0
9,12,0.018896
9,12,0.193953
9,12,0.407678
9,12,0.565713
9,12,0.679822
9,12,0.746435
9,12,0.761272
9,12,0.723976
9,12,0.61497
9,12,0.498295
9,12,0.32364
9,12,0.060638
9,12,0.000333
9,12,0
9,12,0
9,12,0
9,12,0
9,13,0
9,13,0
9,13,0
9,13,0
9,13,0
9,13,0
9,13,0
9,13,0.012026
9,13,0.164673
9,13,0.382882
9,13,0.525997
9,13,0.343209
9,13,0.313968
9,13,0.182316
9,13,0.134181
9,13,0.329964
9,13,0.318983
9,13,0.098038
9,13,0.025672
9,13,0
9,13,0
9,13,0
9,13,0
9,13,0
9,14,0
9,14,0
9,14,0
9,14,0
9,14,0
9,14,0
9,14,0
9,14,0.003387
9,14,0.032968
9,14,0.144108
9,14,0.138307
9,14,0.128796
9,14,0.091179
9,14,0.209424
9,14,0.202788
9,14,0.077796
9,14,0.078602
9,14,0.07446
9,14,0.009901
9,14,0
9,14,0
9,14,0
9,14,0
9,14,0
9,15,0
9,15,0
9,15,0
9,15,0
9,15,0
9,15,0
9,15,0
9,15,0.000091
9,15,0.01474
9,15,0.017615
9,15,0.002022
9,15,0.022118
9,15,0.099448
9,15,0.313387
9,15,0.689792
9,15,0.17144
9,15,0.285026
9,15,0.114962
9,15,0.099281
9,15,0
9,15,0
9,15,0
9,15,0
9,15,0
9,16,0
9,16,0
9,16,0
9,16,0
9,16,0
9,16,0
9,16,0
9,16,0.000193
9,16,0.052368
9,16,0.233642
9,16,0.219615
9,16,0.284465
9,16,0.225238
9,16,0.265381
9,16,0.17276
9,16,0.077409
9,16,0.049936
9,16,0.02542
9,16,0.008088
9,16,0
9,16,0
9,16,0
9,16,0
9,16,0
9,17,0
9,17,0
9,17,0
9,17,0
9,17,0
9,17,0
9,17,0
9,17,0.009527
9,17,0.079917
9,17,0.050359
9,17,0.009119
9,17,0.015617
9,17,0.00838
9,17,0.02615
9,17,0.039021
9,17,0.056653
9,17,0.046283
9,17,0.06336
9,17,0.011875
9,17,0
9,17,0
9,17,0
9,17,0
9,17,0
9,18,0
9,18,0
9,18,0
9,18,0
9,18,0
9,18,0
9,18,0
9,18,0.001053
9,18,0.047126
9,18,0.257651
9,18,0.530481
9,18,0.244884
9,18,0.277867
9,18,0.53811
9,18,0.342486
9,18,0.242938
9,18,0.189415
9,18,0.094184
9,18,0.013342
9,18,0
9,18,0
9,18,0
9,18,0
9,18,0
9,19,0
9,19,0
9,19,0
9,19,0
9,19,0
9,19,0
9,19,0
9,19,0.001423
9,19,0.036807
9,19,0.084359
9,19,0.184757
9,19,0.165173
9,19,0.4683
9,19,0.228231
9,19,0.306683
9,19,0.174174
9,19,0.110974
9,19,0.177443
9,19,0.065385
9,19,0
9,19,0
9,19,0
9,19,0
9,19,0
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0.088621
9,20,0.12046
9,20,0.336199
9,20,0.488552
9,20,0.175208
9,20,0.266246
9,20,0.645815
9,20,0.109009
9,20,0.150821
9,20,0.080512
9,20,0.033192
9,20,0
9,20,0
9,20,0
9,20,0
9,20,0
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0.01361
9,21,0.076759
9,21,0.170528
9,21,0.270572
9,21,0.31879
9,21,0.331006
9,21,0.406587
9,21,0.421567
9,21,0.169654
9,21,0.103185
9,21,0.019181
9,21,0
9,21,0
9,21,0
9,21,0
9,21,0
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0.020382
9,22,0.309128
9,22,0.513101
9,22,0.568448
9,22,0.541908
9,22,0.638834
9,22,0.44673
9,22,0.412669
9,22,0.290571
9,22,0.087834
9,22,0.01604
9,22,0
9,22,0
9,22,0
9,22,0
9,22,0
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0.017773
9,23,0.160128
9,23,0.107399
9,23,0.271245
9,23,0.457662
9,23,0.43838
9,23,0.404194
9,23,0.315707
9,23,0.153311
9,23,0.066812
9,23,0.048893
9,23,0
9,23,0
9,23,0
9,23,0
9,23,0
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0.014473
9,24,0.025838
9,24,0.021563
9,24,0.042598
9,24,0.06881
9,24,0.225893
9,24,0.20774
9,24,0.097837
9,24,0.043727
9,24,0.022516
9,24,0.005133
9,24,0
9,24,0
9,24,0
9,24,0
9,24,0
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0.016585
9,25,0.123834
9,25,0.075493
9,25,0.132429
9,25,0.124181
9,25,0.127827
9,25,0.168491
9,25,0.023945
9,25,0.064566
9,25,0.020524
9,25,0.002482
9,25,0
9,25,0
9,25,0
9,25,0
9,25,0
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0.013814
9,26,0.059321
9,26,0.090925
9,26,0.051667
9,26,0.171763
9,26,0.302907
9,26,0.076661
9,26,0.049771
9,26,0.15373
9,26,0.23396
9,26,0.031787
9,26,0
9,26,0
9,26,0
9,26,0
9,26,0
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0.010241
9,27,0.02423
9,27,0.127226
9,27,0.092741
9,27,0.047278
9,27,0.26502
9,27,0.167773
9,27,0.059854
9,27,0.036914
9,27,0.018972
9,27,0.001371
9,27,0
9,27,0
9,27,0
9,27,0
9,27,0
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0.010139
9,28,0.044638
9,28,0.273177
9,28,0.150931
9,28,0.033082
9,28,0.088643
9,28,0.066424
9,28,0.246582
9,28,0.144
9,28,0.134971
9,28,0.023345
9,28,0
9,28,0
9,28,0
9,28,0
9,28,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0.136532
9,29,0.279284
9,29,0.530729
9,29,0.500629
9,29,0.187745
9,29,0.115929
9,29,0.15471
9,29,0.047563
9,29,0.029422
9,29,0.014951
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,29,0
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0.08089
9,30,0.214261
9,30,0.18737
9,30,0.096422
9,30,0.042215
9,30,0.394936
9,30,0.343017
9,30,0.581386
9,30,0.434013
9,30,0.227682
9,30,0.009497
9,30,0
9,30,0
9,30,0
9,30,0
9,30,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0.134582
10,1,0.249638
10,1,0.367838
10,1,0.680094
10,1,0.753816
10,1,0.524992
10,1,0.175113
10,1,0.068307
10,1,0.091639
10,1,0.005991
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0.128007
10,2,0.362257
10,2,0.546443
10,2,0.537758
10,2,0.599152
10,2,0.338019
10,2,0.44927
10,2,0.228485
10,2,0.275914
10,2,0.198702
10,2,0.004432
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0.11111
10,3,0.228393
10,3,0.051274
10,3,0.281234
10,3,0.506192
10,3,0.575821
10,3,0.458537
10,3,0.196341
10,3,0.061809
10,3,0.00076
10,3,0.010197
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0.059023
10,4,0.039022
10,4,0.004762
10,4,0.10404
10,4,0.033549
10,4,0.041799
10,4,0.15454
10,4,0.072894
10,4,0.240657
10,4,0.083716
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,4,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0.006841
10,5,0.032574
10,5,0.064822
10,5,0.079753
10,5,0.088764
10,5,0.082419
10,5,0.159002
10,5,0.223894
10,5,0.037172
10,5,0.029328
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,5,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0.00199
10,6,0.023388
10,6,0.07778
10,6,0.276112
10,6,0.28499
10,6,0.196406
10,6,0.24684
10,6,0.54361
10,6,0.392884
10,6,0.18697
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,6,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0.014605
10,7,0.004758
10,7,0.108079
10,7,0.03853
10,7,0.052757
10,7,0.074901
10,7,0.021345
10,7,0.023274
10,7,0.003135
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,7,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0.003015
10,8,0.009316
10,8,0.088545
10,8,0.578337
10,8,0.024092
10,8,0.075229
10,8,0.085075
10,8,0.041682
10,8,0.317974
10,8,0.125475
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,8,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0.046932
10,9,0.021589
10,9,0.039686
10,9,0.04478
10,9,0.074824
10,9,0.085825
10,9,0.078945
10,9,0.029698
10,9,0.367278
10,9,0.157649
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,9,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0.003055
10,10,0.03971
10,10,0.012272
10,10,0.081096
10,10,0.092642
10,10,0.085715
10,10,0.376043
10,10,0.09334
10,10,0.246796
10,10,0.015656
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0.026477
10,11,0.18784
10,11,0.323311
10,11,0.042773
10,11,0.051848
10,11,0.089245
10,11,0.082297
10,11,0.013597
10,11,0.032298
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,11,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0.036301
10,12,0.169601
10,12,0.5093
10,12,0.424452
10,12,0.704386
10,12,0.705852
10,12,0.656772
10,12,0.538587
10,12,0.366867
10,12,0.139241
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,12,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0.02871
10,13,0.268623
10,13,0.053998
10,13,0.090145
10,13,0.426721
10,13,0.429545
10,13,0.47667
10,13,0.340474
10,13,0.150019
10,13,0.002675
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,13,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0.003497
10,14,0.113131
10,14,0.124058
10,14,0.197461
10,14,0.251562
10,14,0.366876
10,14,0.251503
10,14,0.15668
10,14,0.041846
10,14,0.009413
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,14,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0.003047
10,15,0.115681
10,15,0.149133
10,15,0.403003
10,15,0.530021
10,15,0.600861
10,15,0.543544
10,15,0.47064
10,15,0.307689
10,15,0.087441
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,15,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0.007409
10,16,0.184629
10,16,0.385247
10,16,0.314189
10,16,0.446743
10,16,0.612685
10,16,0.054865
10,16,0.055343
10,16,0.018719
10,16,0.000362
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,16,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0.022624
10,17,0.231085
10,17,0.008102
10,17,0.231086
10,17,0.220988
10,17,0.366082
10,17,0.194457
10,17,0.164975
10,17,0.004721
10,17,0
