Month,Day,Hour,AC System Output (kW)
5,7,9,0.228177
5,7,10,0.250641
5,7,11,0.269223
5,7,12,0.324214
5,7,13,0.215607
5,7,14,0.210478
5,7,15,0.175507
5,7,16,0.10027
5,7,17,0.070936
5,7,18,0.021245
5,7,19,0.056389
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,8,0,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0.026028
5,8,7,0.069521
5,8,8,0.175569
5,8,9,0.131282
5,8,10,0.226313
5,8,11,0.420522
5,8,12,0.54648
5,8,13,0.544735
5,8,14,0.178023
5,8,15,0.194973
5,8,16,0.118301
5,8,17,0.067946
5,8,18,0.033128
5,8,19,0.008705
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
5,9,0,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0.026881
5,9,7,0.006817
5,9,8,0.129316
5,9,9,0.039882
5,9,10,0.089989
5,9,11,0.084442
5,9,12,0.131358
5,9,13,0.109439
5,9,14,0.185316
5,9,15,0.167709
5,9,16,0.194487
5,9,17,0.101489
5,9,18,0.114766
5,9,19,0.002175
5,9,20,0.011336
5,9,21,0
5,9,22,0
5,9,23,0
5,10,0,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0.028716
5,10,7,0.015026
5,10,8,0.058833
5,10,9,0.19171
5,10,10,0.220709
5,10,11,0.402483
5,10,12,0.208189
5,10,13,0.455284
5,10,14,0.403749
5,10,15,0.106926
5,10,16,0.116571
5,10,17,0.218352
5,10,18,0.207025
5,10,19,0.065832
5,10,20,0.02332
5,10,21,0
5,10,22,0
5,10,23,0
5,11,0,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0.001476
5,11,6,0.02821
5,11,7,0.105216
5,11,8,0.277719
5,11,9,0.460405
5,11,10,0.607265
5,11,11,0.717443
5,11,12,0.305574
5,11,13,0.345016
5,11,14,0.117682
5,11,15,0.109992
5,11,16,0.304424
5,11,17,0.088089
5,11,18,0.212887
5,11,19,0.06788
5,11,20,0.020934
5,11,21,0
5,11,22,0
5,11,23,0
5,12,0,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0.001947
5,12,6,0.024766
5,12,7,0.089355
5,12,8,0.224699
5,12,9,0.392199
5,12,10,0.225898
5,12,11,0.545336
5,12,12,0.514552
5,12,13,0.46379
5,12,14,0.532446
5,12,15,0.234373
5,12,16,0.449746
5,12,17,0.37884
5,12,18,0.207288
5,12,19,0.012188
5,12,20,0.025576
5,12,21,0
5,12,22,0
5,12,23,0
5,13,0,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0.001141
5,13,6,0.029995
5,13,7,0.089466
5,13,8,0.232744
5,13,9,0.343471
5,13,10,0.330918
5,13,11,0.442595
5,13,12,0.513019
5,13,13,0.339226
5,13,14,0.533318
5,13,15,0.580071
5,13,16,0.478285
5,13,17,0.340886
5,13,18,0.170996
5,13,19,0.05975
5,13,20,0.022075
5,13,21,0
5,13,22,0
5,13,23,0
5,14,0,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0.032465
5,14,7,0.015123
5,14,8,0.203107
5,14,9,0.088915
5,14,10,0.364976
5,14,11,0.230745
5,14,12,0.289941
5,14,13,0.491426
5,14,14,0.607226
5,14,15,0.118627
5,14,16,0.384591
5,14,17,0.089796
5,14,18,0.216928
5,14,19,0.071135
5,14,20,0.026967
5,14,21,0
5,14,22,0
5,14,23,0
5,15,0,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0.014899
5,15,7,0.015896
5,15,8,0.060788
5,15,9,0.184902
5,15,10,0.272989
5,15,11,0.418693
5,15,12,0.528922
5,15,13,0.288684
5,15,14,0.181774
5,15,15,0.23946
5,15,16,0.217741
5,15,17,0.1881
5,15,18,0.157589
5,15,19,0.065025
5,15,20,0.024584
5,15,21,0
5,15,22,0
5,15,23,0
5,16,0,0
5,16,1,0
5,16,2,0
5,16,3,0
5,16,4,0
5,16,5,0.004143
5,16,6,0.03482
5,16,7,0.096666
5,16,8,0.311709
5,16,9,0.509158
5,16,10,0.664215
5,16,11,0.772295
5,16,12,0.833333
5,16,13,0.833333
5,16,14,0.809693
5,16,15,0.725382
5,16,16,0.604169
5,16,17,0.440159
5,16,18,0.235625
5,16,19,0.056299
5,16,20,0.020709
5,16,21,0.000919
5,16,22,0
5,16,23,0
5,17,0,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0.004634
5,17,6,0.028075
5,17,7,0.108221
5,17,8,0.304235
5,17,9,0.492786
5,17,10,0.639211
5,17,11,0.747788
5,17,12,0.811071
5,17,13,0.82838
5,17,14,0.793961
5,17,15,0.710071
5,17,16,0.588724
5,17,17,0.428195
5,17,18,0.232557
5,17,19,0.063893
5,17,20,0.02322
5,17,21,0.001322
5,17,22,0
5,17,23,0
5,18,0,0
5,18,1,0
5,18,2,0
5,18,3,0
5,18,4,0
5,18,5,0
5,18,6,0.011956
5,18,7,0.09443
5,18,8,0.060913
5,18,9,0.333639
5,18,10,0.543147
5,18,11,0.514092
5,18,12,0.7154
5,18,13,0.833333
5,18,14,0.633238
5,18,15,0.716085
5,18,16,0.588495
5,18,17,0.426302
5,18,18,0.229871
5,18,19,0.063542
5,18,20,0.024845
5,18,21,0.001272
5,18,22,0
5,18,23,0
5,19,0,0
5,19,1,0
5,19,2,0
5,19,3,0
5,19,4,0
5,19,5,0.001439
5,19,6,0.024617
5,19,7,0.058665
5,19,8,0.239347
5,19,9,0.486833
5,19,10,0.633714
5,19,11,0.742175
5,19,12,0.805347
5,19,13,0.822261
5,19,14,0.790006
5,19,15,0.710796
5,19,16,0.589536
5,19,17,0.431784
5,19,18,0.235958
5,19,19,0.063451
5,19,20,0.024405
5,19,21,0.001719
5,19,22,0
5,19,23,0
5,20,0,0
5,20,1,0
5,20,2,0
5,20,3,0
5,20,4,0
5,20,5,0.007508
5,20,6,0.034363
5,20,7,0.111446
5,20,8,0.311211
5,20,9,0.49957
5,20,10,0.646957
5,20,11,0.744649
5,20,12,0.80032
5,20,13,0.813802
5,20,14,0.783471
5,20,15,0.707098
5,20,16,0.58613
5,20,17,0.43183
5,20,18,0.236192
5,20,19,0.060995
5,20,20,0.022677
5,20,21,0.001185
5,20,22,0
5,20,23,0
5,21,0,0
5,21,1,0
5,21,2,0
5,21,3,0
5,21,4,0
5,21,5,0.002471
5,21,6,0.036284
5,21,7,0.094737
5,21,8,0.210549
5,21,9,0.374367
5,21,10,0.536141
5,21,11,0.618271
5,21,12,0.655413
5,21,13,0.663488
5,21,14,0.644316
5,21,15,0.575934
5,21,16,0.477398
5,21,17,0.351002
5,21,18,0.17651
5,21,19,0.065189
5,21,20,0.02826
5,21,21,0
5,21,22,0
5,21,23,0
5,22,0,0
5,22,1,0
5,22,2,0
5,22,3,0
5,22,4,0
5,22,5,0.007051
5,22,6,0.037733
5,22,7,0.098179
5,22,8,0.226176
5,22,9,0.420436
5,22,10,0.549797
5,22,11,0.641588
5,22,12,0.684981
5,22,13,0.696969
5,22,14,0.666861
5,22,15,0.592045
5,22,16,0.488639
5,22,17,0.24382
5,22,18,0.139716
5,22,19,0.066609
5,22,20,0.029536
5,22,21,0.000532
5,22,22,0
5,22,23,0
5,23,0,0
5,23,1,0
5,23,2,0
5,23,3,0
5,23,4,0
5,23,5,0.009127
5,23,6,0.038469
5,23,7,0.098258
5,23,8,0.275812
5,23,9,0.440016
5,23,10,0.584271
5,23,11,0.693118
5,23,12,0.747656
5,23,13,0.768141
5,23,14,0.742664
5,23,15,0.654496
5,23,16,0.543394
5,23,17,0.397338
5,23,18,0.224118
5,23,19,0.071942
5,23,20,0.027307
5,23,21,0.001156
5,23,22,0
5,23,23,0
5,24,0,0
5,24,1,0
5,24,2,0
5,24,3,0
5,24,4,0
5,24,5,0.010484
5,24,6,0.036886
5,24,7,0.118213
5,24,8,0.291171
5,24,9,0.466319
5,24,10,0.607287
5,24,11,0.709691
5,24,12,0.773229
5,24,13,0.784525
5,24,14,0.750331
5,24,15,0.673594
5,24,16,0.55649
5,24,17,0.407994
5,24,18,0.229514
5,24,19,0.070447
5,24,20,0.028153
5,24,21,0.00182
5,24,22,0
5,24,23,0
5,25,0,0
5,25,1,0
5,25,2,0
5,25,3,0
5,25,4,0
5,25,5,0.011543
5,25,6,0.039268
5,25,7,0.080862
5,25,8,0.169862
5,25,9,0.402542
5,25,10,0.586439
5,25,11,0.687092
5,25,12,0.741902
5,25,13,0.761364
5,25,14,0.73795
5,25,15,0.630542
5,25,16,0.422753
5,25,17,0.381735
5,25,18,0.200781
5,25,19,0.069116
5,25,20,0.029864
5,25,21,0
5,25,22,0
5,25,23,0
5,26,0,0
5,26,1,0
5,26,2,0
5,26,3,0
5,26,4,0
5,26,5,0.00924
5,26,6,0.014813
5,26,7,0.072817
5,26,8,0.143519
5,26,9,0.312338
5,26,10,0.387889
5,26,11,0.161818
5,26,12,0.371579
5,26,13,0.405529
5,26,14,0.320943
5,26,15,0.139803
5,26,16,0.067983
5,26,17,0.222455
5,26,18,0.091285
5,26,19,0.064816
5,26,20,0
5,26,21,0
5,26,22,0
5,26,23,0
5,27,0,0
5,27,1,0
5,27,2,0
5,27,3,0
5,27,4,0
5,27,5,0.002107
5,27,6,0.033395
5,27,7,0.100155
5,27,8,0.148647
5,27,9,0.246141
5,27,10,0.387758
5,27,11,0.594206
5,27,12,0.625939
5,27,13,0.681652
5,27,14,0.599894
5,27,15,0.507497
5,27,16,0.418943
5,27,17,0.332717
5,27,18,0.195885
5,27,19,0.072225
5,27,20,0.036962
5,27,21,0.002966
5,27,22,0
5,27,23,0
5,28,0,0
5,28,1,0
5,28,2,0
5,28,3,0
5,28,4,0
5,28,5,0.013688
5,28,6,0.044936
5,28,7,0.102899
5,28,8,0.231585
5,28,9,0.468075
5,28,10,0.611839
5,28,11,0.717793
5,28,12,0.771196
5,28,13,0.787337
5,28,14,0.756282
5,28,15,0.685719
5,28,16,0.56495
5,28,17,0.415077
5,28,18,0.233785
5,28,19,0.074522
5,28,20,0.023956
5,28,21,0.003264
5,28,22,0
5,28,23,0
5,29,0,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0.013718
5,29,6,0.03833
5,29,7,0.11647
5,29,8,0.293371
5,29,9,0.462936
5,29,10,0.601561
5,29,11,0.701227
5,29,12,0.761583
5,29,13,0.777822
5,29,14,0.746569
5,29,15,0.673675
5,29,16,0.555874
5,29,17,0.409298
5,29,18,0.2325
5,29,19,0.068507
5,29,20,0.023003
5,29,21,0.004308
5,29,22,0
5,29,23,0
5,30,0,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0.012816
5,30,6,0.042129
5,30,7,0.084677
5,30,8,0.259035
5,30,9,0.329975
5,30,10,0.500544
5,30,11,0.233733
5,30,12,0.38531
5,30,13,0.194278
5,30,14,0.294304
5,30,15,0.144365
5,30,16,0.268616
5,30,17,0.33269
5,30,18,0.207188
5,30,19,0.074117
5,30,20,0.025923
5,30,21,0.006105
5,30,22,0
5,30,23,0
5,31,0,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0.016021
5,31,6,0.034473
5,31,7,0.106976
5,31,8,0.198713
5,31,9,0.409287
5,31,10,0.501485
5,31,11,0.609577
5,31,12,0.656631
5,31,13,0.631883
5,31,14,0.650233
5,31,15,0.517824
5,31,16,0.421043
5,31,17,0.338448
5,31,18,0.180524
5,31,19,0.076989
5,31,20,0.022119
5,31,21,0.006686
5,31,22,0
5,31,23,0
6,1,0,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0.014068
6,1,6,0.025389
6,1,7,0.110877
6,1,8,0.304586
6,1,9,0.479968
6,1,10,0.612355
6,1,11,0.708154
6,1,12,0.759502
6,1,13,0.767574
6,1,14,0.734907
6,1,15,0.663917
6,1,16,0.559901
6,1,17,0.416307
6,1,18,0.194714
6,1,19,0.069729
6,1,20,0.026732
6,1,21,0.007216
6,1,22,0
6,1,23,0
6,2,0,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0.014781
6,2,6,0.037321
6,2,7,0.109086
6,2,8,0.19191
6,2,9,0.466331
6,2,10,0.595371
6,2,11,0.68481
6,2,12,0.736784
6,2,13,0.752334
6,2,14,0.727672
6,2,15,0.663138
6,2,16,0.563067
6,2,17,0.420817
6,2,18,0.228099
6,2,19,0.07134
6,2,20,0.026879
6,2,21,0.007257
6,2,22,0
6,2,23,0
6,3,0,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0.014964
6,3,6,0.010548
6,3,7,0.022616
6,3,8,0.067687
6,3,9,0.142811
6,3,10,0.598336
6,3,11,0.682035
6,3,12,0.740073
6,3,13,0.765146
6,3,14,0.74429
6,3,15,0.62194
6,3,16,0.346461
6,3,17,0.427117
6,3,18,0.198512
6,3,19,0.071205
6,3,20,0.025657
6,3,21,0.008697
6,3,22,0
6,3,23,0
6,4,0,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0.012229
6,4,6,0.023709
6,4,7,0.111582
6,4,8,0.31131
6,4,9,0.494206
6,4,10,0.635746
6,4,11,0.74012
6,4,12,0.796547
6,4,13,0.808783
6,4,14,0.518972
6,4,15,0.550244
6,4,16,0.021941
6,4,17,0.27985
6,4,18,0.237877
6,4,19,0.073869
6,4,20,0.027289
6,4,21,0.008989
6,4,22,0
6,4,23,0
6,5,0,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0.001699
6,5,6,0.012971
6,5,7,0.027104
6,5,8,0.213491
6,5,9,0.14626
6,5,10,0.155346
6,5,11,0.416195
6,5,12,0.57596
6,5,13,0.591461
6,5,14,0.175676
6,5,15,0.223823
6,5,16,0.14857
6,5,17,0.085917
6,5,18,0.053775
6,5,19,0.076026
6,5,20,0.026824
6,5,21,0.00935
6,5,22,0
6,5,23,0
6,6,0,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0.014822
6,6,6,0.02482
6,6,7,0.114234
6,6,8,0.312736
6,6,9,0.340728
6,6,10,0.56734
6,6,11,0.639449
6,6,12,0.63362
6,6,13,0.642059
6,6,14,0.789768
6,6,15,0.475506
6,6,16,0.339263
6,6,17,0.19204
6,6,18,0.108714
6,6,19,0.051212
6,6,20,0.025823
6,6,21,0.004401
6,6,22,0
6,6,23,0
6,7,0,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0.015403
6,7,6,0.027998
6,7,7,0.113897
6,7,8,0.311604
6,7,9,0.497784
6,7,10,0.643113
6,7,11,0.749448
6,7,12,0.807352
6,7,13,0.824702
6,7,14,0.649577
6,7,15,0.702463
6,7,16,0.590146
6,7,17,0.439623
6,7,18,0.252294
6,7,19,0.073011
6,7,20,0.024441
6,7,21,0.010687
6,7,22,0
6,7,23,0
6,8,0,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0.018204
6,8,6,0.045816
6,8,7,0.102829
6,8,8,0.133192
6,8,9,0.229796
6,8,10,0.289698
6,8,11,0.317159
6,8,12,0.529182
6,8,13,0.382764
6,8,14,0.391719
6,8,15,0.190264
6,8,16,0.306304
6,8,17,0.164509
6,8,18,0.102631
6,8,19,0.079401
6,8,20,0.037525
6,8,21,0.011093
6,8,22,0
6,8,23,0
6,9,0,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0.011505
6,9,6,0.036609
6,9,7,0.068083
6,9,8,0.092489
6,9,9,0.194411
6,9,10,0.285289
6,9,11,0.062593
6,9,12,0.110478
6,9,13,0.112821
6,9,14,0.08541
6,9,15,0.08072
6,9,16,0.288081
6,9,17,0.093418
6,9,18,0.152347
6,9,19,0.081697
6,9,20,0.022932
6,9,21,0.010845
6,9,22,0
6,9,23,0
6,10,0,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0.00115
6,10,6,0.009786
6,10,7,0.0204
6,10,8,0.068286
6,10,9,0.09634
6,10,10,0.110496
6,10,11,0.411734
6,10,12,0.396673
6,10,13,0.554533
6,10,14,0.111388
6,10,15,0.221729
6,10,16,0.402578
6,10,17,0.369323
6,10,18,0.238236
6,10,19,0.08314
6,10,20,0.029877
6,10,21,0.011532
6,10,22,0
6,10,23,0
6,11,0,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0.018442
6,11,6,0.046826
6,11,7,0.097697
6,11,8,0.233793
6,11,9,0.224492
6,11,10,0.088426
6,11,11,0.133266
6,11,12,0.130815
6,11,13,0.16579
6,11,14,0.155949
6,11,15,0.307743
6,11,16,0.424949
6,11,17,0.198188
6,11,18,0.135132
6,11,19,0.085656
6,11,20,0.040745
6,11,21,0.012701
6,11,22,0
6,11,23,0
6,12,0,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0.019287
6,12,6,0.036125
6,12,7,0.046395
6,12,8,0.06932
6,12,9,0.253733
6,12,10,0.158162
6,12,11,0.297493
6,12,12,0.32782
6,12,13,0.608126
6,12,14,0.583604
6,12,15,0.50472
6,12,16,0.304696
6,12,17,0.280735
6,12,18,0.113611
6,12,19,0.083239
6,12,20,0.039995
6,12,21,0.013105
6,12,22,0
6,12,23,0
6,13,0,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0.018268
6,13,6,0.045675
6,13,7,0.096721
6,13,8,0.020793
6,13,9,0.052526
6,13,10,0.071345
6,13,11,0.01313
6,13,12,0.033799
6,13,13,0.22114
6,13,14,0.50686
6,13,15,0.365336
6,13,16,0.495042
6,13,17,0.28433
6,13,18,0.106156
6,13,19,0.002629
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,14,0,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,0.001427
6,14,7,0.005936
6,14,8,0.062536
6,14,9,0.074379
6,14,10,0.029037
6,14,11,0.142984
6,14,12,0.08551
6,14,13,0.144316
6,14,14,0.341036
6,14,15,0.22065
6,14,16,0.22966
6,14,17,0.226647
6,14,18,0.216554
6,14,19,0.092986
6,14,20,0.043983
6,14,21,0.014456
6,14,22,0
6,14,23,0
6,15,0,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0.019758
6,15,6,0.037232
6,15,7,0.106399
6,15,8,0.293804
6,15,9,0.465616
6,15,10,0.600761
6,15,11,0.701017
6,15,12,0.413377
6,15,13,0.076867
6,15,14,0.636449
6,15,15,0.69134
6,15,16,0.583999
6,15,17,0.443939
6,15,18,0.236332
6,15,19,0.085777
6,15,20,0.031729
6,15,21,0.012239
6,15,22,0
6,15,23,0
6,16,0,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0.009899
6,16,6,0.032956
6,16,7,0.060931
6,16,8,0.064024
6,16,9,0.177189
6,16,10,0.221114
6,16,11,0.421553
6,16,12,0.516987
6,16,13,0.800764
6,16,14,0.769303
6,16,15,0.69623
6,16,16,0.588901
6,16,17,0.443879
6,16,18,0.261096
6,16,19,0.083262
6,16,20,0.028093
6,16,21,0.013756
6,16,22,0
6,16,23,0
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0.000014
6,17,5,0.017547
6,17,6,0.02924
6,17,7,0.105001
6,17,8,0.250753
6,17,9,0.479903
6,17,10,0.61101
6,17,11,0.709762
6,17,12,0.760886
6,17,13,0.595779
6,17,14,0.750479
6,17,15,0.390906
6,17,16,0.102507
6,17,17,0.29847
6,17,18,0.022325
6,17,19,0.044329
6,17,20,0.022506
6,17,21,0.004358
6,17,22,0
6,17,23,0
6,18,0,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0.017462
6,18,6,0.027981
6,18,7,0.110102
6,18,8,0.309721
6,18,9,0.495403
6,18,10,0.640959
6,18,11,0.749804
6,18,12,0.80731
6,18,13,0.82443
6,18,14,0.701702
6,18,15,0.569185
6,18,16,0.504189
6,18,17,0.454512
6,18,18,0.268409
6,18,19,0.082904
6,18,20,0.025708
6,18,21,0.01265
6,18,22,0
6,18,23,0
6,19,0,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0.000014
6,19,5,0.018234
6,19,6,0.031751
6,19,7,0.105767
6,19,8,0.069255
6,19,9,0.475538
6,19,10,0.616754
6,19,11,0.71162
6,19,12,0.76349
6,19,13,0.776221
6,19,14,0.543399
6,19,15,0.567557
6,19,16,0.466053
6,19,17,0.378314
6,19,18,0.193438
6,19,19,0.090207
6,19,20,0.043257
6,19,21,0.014358
6,19,22,0
6,19,23,0
6,20,0,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0.019596
6,20,6,0.041858
6,20,7,0.104568
6,20,8,0.140666
6,20,9,0.330005
6,20,10,0.59733
6,20,11,0.605849
6,20,12,0.75721
6,20,13,0.077454
6,20,14,0.246093
6,20,15,0.609345
6,20,16,0.420799
6,20,17,0.326337
6,20,18,0.107028
6,20,19,0.068612
6,20,20,0.036667
6,20,21,0.010279
6,20,22,0
6,20,23,0
6,21,0,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0.018089
6,21,6,0.042972
6,21,7,0.103075
6,21,8,0.177909
6,21,9,0.203735
6,21,10,0.287497
6,21,11,0.356179
6,21,12,0.540001
6,21,13,0.669536
6,21,14,0.665932
6,21,15,0.577511
6,21,16,0.497123
6,21,17,0.422256
6,21,18,0.259002
6,21,19,0.086652
6,21,20,0.032728
6,21,21,0.012684
6,21,22,0
6,21,23,0
6,22,0,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,0.007762
6,22,7,0.016165
6,22,8,0.046456
6,22,9,0.038641
6,22,10,0.046804
6,22,11,0.306811
6,22,12,0.568867
6,22,13,0.7638
6,22,14,0.742093
6,22,15,0.38151
6,22,16,0.200307
6,22,17,0.162619
6,22,18,0.170922
6,22,19,0.069602
6,22,20,0.036666
6,22,21,0.010292
6,22,22,0
6,22,23,0
6,23,0,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,0.001995
6,23,7,0.007128
6,23,8,0.051733
6,23,9,0.05919
6,23,10,0.098481
6,23,11,0.115321
6,23,12,0.170943
6,23,13,0.323092
6,23,14,0.511647
6,23,15,0.388904
6,23,16,0.56477
6,23,17,0.431195
6,23,18,0.256881
6,23,19,0.086824
6,23,20,0.031594
6,23,21,0.014385
6,23,22,0
6,23,23,0
6,24,0,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0.007173
6,24,6,0.02617
6,24,7,0.049423
6,24,8,0.030491
6,24,9,0.142037
6,24,10,0.384633
6,24,11,0.222876
6,24,12,0.736791
6,24,13,0.750058
6,24,14,0.736684
6,24,15,0.674369
6,24,16,0.568447
6,24,17,0.430405
6,24,18,0.222584
6,24,19,0.089285
6,24,20,0.027577
6,24,21,0.01366
6,24,22,0
6,24,23,0
6,25,0,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0.016044
6,25,6,0.046508
6,25,7,0.091708
6,25,8,0.292089
6,25,9,0.467646
6,25,10,0.601079
6,25,11,0.702588
6,25,12,0.619348
6,25,13,0.458278
6,25,14,0.29281
6,25,15,0.501487
6,25,16,0.405883
6,25,17,0.374972
6,25,18,0.191677
6,25,19,0.070747
6,25,20,0.036728
6,25,21,0.009894
6,25,22,0
6,25,23,0
6,26,0,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,0.007173
6,26,7,0.016481
6,26,8,0.008477
6,26,9,0.033425
6,26,10,0.063726
6,26,11,0.112827
6,26,12,0.128691
6,26,13,0.029911
6,26,14,0.36405
6,26,15,0.205874
6,26,16,0.080552
6,26,17,0.271201
6,26,18,0.170712
6,26,19,0.06172
6,26,20,0.031938
6,26,21,0.007957
6,26,22,0
6,26,23,0
6,27,0,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0.005258
6,27,6,0.022186
6,27,7,0.043915
6,27,8,0.03559
6,27,9,0.057688
6,27,10,0.08596
6,27,11,0.152852
6,27,12,0.447441
6,27,13,0.376427
6,27,14,0.276033
6,27,15,0.263607
6,27,16,0.158063
6,27,17,0.023077
6,27,18,0.016775
6,27,19,0.030261
6,27,20,0.014187
6,27,21,0.002128
6,27,22,0
6,27,23,0
6,28,0,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0.016836
6,28,6,0.045951
6,28,7,0.091728
6,28,8,0.123313
6,28,9,0.089109
6,28,10,0.31756
6,28,11,0.577398
6,28,12,0.55627
6,28,13,0.45506
6,28,14,0.359525
6,28,15,0.425664
6,28,16,0.413602
6,28,17,0.278979
6,28,18,0.195519
6,28,19,0.097557
6,28,20,0.042655
6,28,21,0.01558
6,28,22,0
6,28,23,0
6,29,0,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,0.00265
6,29,7,0.00849
6,29,8,0.060403
6,29,9,0.039354
6,29,10,0.203391
6,29,11,0.238954
6,29,12,0.116987
6,29,13,0.101628
6,29,14,0.271118
6,29,15,0.397416
6,29,16,0.401874
6,29,17,0.243601
6,29,18,0.059456
6,29,19,0.016312
6,29,20,0.007094
6,29,21,0
6,29,22,0
6,29,23,0
6,30,0,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0.010191
6,30,6,0.034208
6,30,7,0.064446
6,30,8,0.117834
6,30,9,0.145058
6,30,10,0.16372
6,30,11,0.227511
6,30,12,0.320132
6,30,13,0.224422
6,30,14,0.29379
6,30,15,0.688077
6,30,16,0.587512
6,30,17,0.367971
6,30,18,0.266574
6,30,19,0.082424
6,30,20,0.022565
6,30,21,0.011702
6,30,22,0
6,30,23,0
7,1,0,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0.013967
7,1,6,0.042477
7,1,7,0.092168
7,1,8,0.198406
7,1,9,0.303951
7,1,10,0.303685
7,1,11,0.203293
7,1,12,0.479134
7,1,13,0.434783
7,1,14,0.581697
7,1,15,0.663749
7,1,16,0.56187
7,1,17,0.097369
7,1,18,0.201116
7,1,19,0.085015
7,1,20,0.035522
7,1,21,0.013124
7,1,22,0
7,1,23,0
7,2,0,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0.008091
7,2,6,0.041501
7,2,7,0.098663
7,2,8,0.272312
7,2,9,0.324942
7,2,10,0.307007
7,2,11,0.567124
7,2,12,0.558361
7,2,13,0.641902
7,2,14,0.430322
7,2,15,0.67874
7,2,16,0.57177
7,2,17,0.431875
7,2,18,0.257302
7,2,19,0.087498
7,2,20,0.029449
7,2,21,0.012427
7,2,22,0
7,2,23,0
7,3,0,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0.012947
7,3,6,0.026092
7,3,7,0.093452
7,3,8,0.271517
7,3,9,0.444861
7,3,10,0.58381
7,3,11,0.687204
7,3,12,0.749781
7,3,13,0.771536
7,3,14,0.750198
7,3,15,0.68993
7,3,16,0.584458
7,3,17,0.443693
7,3,18,0.263742
7,3,19,0.088228
7,3,20,0.033146
7,3,21,0.013146
7,3,22,0
7,3,23,0
7,4,0,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
7,4,5,0.012187
