Month,Day,Hour,AC System Output (kW)
5,12,22,0
5,12,23,0
5,13,0,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0.000132
5,13,6,0.05628
5,13,7,0.180936
5,13,8,0.452222
5,13,9,0.478079
5,13,10,0.364396
5,13,11,0.463324
5,13,12,0.518652
5,13,13,0.339252
5,13,14,0.545926
5,13,15,0.6475
5,13,16,0.614652
5,13,17,0.538699
5,13,18,0.332541
5,13,19,0.119798
5,13,20,0.020896
5,13,21,0
5,13,22,0
5,13,23,0
5,14,0,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0.048628
5,14,7,0.011364
5,14,8,0.354109
5,14,9,0.074445
5,14,10,0.407998
5,14,11,0.22895
5,14,12,0.289928
5,14,13,0.491598
5,14,14,0.624832
5,14,15,0.10961
5,14,16,0.464913
5,14,17,0.076503
5,14,18,0.460723
5,14,19,0.172597
5,14,20,0.053688
5,14,21,0
5,14,22,0
5,14,23,0
5,15,0,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0.011188
5,15,7,0.011988
5,15,8,0.049884
5,15,9,0.199984
